time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1014.0,442.0,,,715.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1013.0,442.0,,,715.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1014.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1013.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1014.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1013.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1013.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1014.0,,,,,,,,,,,
16800.0,69.0,0.0,15.0,,0.0,28306.0,,,,,,,1013.0,442.4097270371408,,,713.794150000072,,,1.0,13.0,1.0,,,,,
16800.0,69.0,0.0,15.0,,0.0,28306.0,,,,,,,1014.0,444.4565385124281,,,730.3332399999065,,,1.0,13.0,0.0,,,,,
16800.0,69.0,0.0,15.0,,0.0,28306.0,13.0,7.0,,,,,,,,,,99.0,656.0,,,,,,,,6.0
16800.0,69.0,0.0,15.0,,0.0,28306.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,69.0,0.0,15.0,,0.0,28306.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,69.0,0.0,15.0,,0.0,28306.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,69.0,0.0,15.0,,0.0,28306.0,,,,,,,,,,,,,,,,,,1014.0,75.38700000000003,1.0,
16800.0,69.0,0.0,15.0,,0.0,28306.0,,,,,,,,,,,,,,,,,,1013.0,35.88,1.0,
16800.0,69.0,0.0,15.0,0.0,0.0,28306.0,,,0.0,1014.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,69.0,0.0,15.0,0.0,0.0,28306.0,,,0.0,1013.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,69.0,0.0,15.0,,0.0,28306.0,,,,,,,,,0.0,1014.0,,,,,,,,,,,
16800.0,69.0,0.0,15.0,,0.0,28306.0,,,,,,,,,0.0,1013.0,,,,,,,,,,,
33600.0,162.0,0.0,29.0,,0.0,57938.0,,,,,,,1014.0,445.32601205899846,,,732.7968899999455,,,1.0,13.0,0.0,,,,,
33600.0,162.0,0.0,29.0,,0.0,57938.0,,,,,,,1013.0,444.27610741482437,,,723.4686800000504,,,1.0,13.0,1.0,,,,,
33600.0,162.0,0.0,29.0,,0.0,57938.0,13.0,14.0,,,,,,,,,,99.0,563.0,,,,,,,,6.0
33600.0,162.0,0.0,29.0,,0.0,57938.0,37.0,14.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
33600.0,162.0,0.0,29.0,,0.0,57938.0,1.0,14.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
33600.0,162.0,0.0,29.0,,0.0,57938.0,25.0,14.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
33600.0,162.0,0.0,29.0,,0.0,57938.0,,,,,,,,,,,,,,,,,,1013.0,90.701,1.0,
33600.0,162.0,0.0,29.0,,0.0,57938.0,,,,,,,,,,,,,,,,,,1014.0,111.39700000000002,1.0,
33600.0,162.0,0.0,29.0,0.0,0.0,57938.0,,,0.0,1014.0,0.0,0.0,,,,,,,,,,,0.0,,,,
33600.0,162.0,0.0,29.0,0.0,0.0,57938.0,,,0.0,1013.0,0.0,0.0,,,,,,,,,,,1.0,,,,
33600.0,162.0,0.0,29.0,,0.0,57938.0,,,,,,,,,0.0,1013.0,,,,,,,,,,,
33600.0,162.0,0.0,29.0,,0.0,57938.0,,,,,,,,,0.0,1014.0,,,,,,,,,,,
50400.0,328.0,0.0,49.0,,0.0,88432.0,,,,,,,1013.0,445.52098094110266,,,729.5286700000418,,,1.0,13.0,1.0,,,,,
50400.0,328.0,0.0,49.0,,0.0,88432.0,,,,,,,1014.0,446.021692341155,,,736.3000899999419,,,1.0,13.0,0.0,,,,,
50400.0,328.0,0.0,49.0,,0.0,88432.0,37.0,21.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
50400.0,328.0,0.0,49.0,,0.0,88432.0,13.0,21.0,,,,,,,,,,99.0,397.0,,,,,,,,6.0
50400.0,328.0,0.0,49.0,,0.0,88432.0,25.0,21.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
50400.0,328.0,0.0,49.0,,0.0,88432.0,1.0,21.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
50400.0,328.0,0.0,49.0,,0.0,88432.0,,,,,,,,,,,,,,,,,,1013.0,146.18500000000017,1.0,
50400.0,328.0,0.0,49.0,,0.0,88432.0,,,,,,,,,,,,,,,,,,1014.0,168.7140000000004,1.0,
