time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1008.0,442.0,,,605.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1007.0,442.0,,,605.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1007.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1008.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1008.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1007.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1008.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1007.0,,,,,,,,,,,
16800.0,48.0,0.0,15.0,,0.0,24208.0,,,,,,,1008.0,442.0,,,614.227079999966,,,1.0,13.0,0.0,,,,,
16800.0,48.0,0.0,15.0,,0.0,24208.0,,,,,,,1007.0,442.0,,,605.8043300000356,,,1.0,13.0,1.0,,,,,
16800.0,48.0,0.0,15.0,,0.0,24208.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,48.0,0.0,15.0,,0.0,24208.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,48.0,0.0,15.0,,0.0,24208.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,48.0,0.0,15.0,,0.0,24208.0,13.0,7.0,,,,,,,,,,99.0,677.0,,,,,,,,6.0
16800.0,48.0,0.0,15.0,,0.0,24208.0,,,,,,,,,,,,,,,,,,1008.0,49.72499999999999,1.0,
16800.0,48.0,0.0,15.0,,0.0,24208.0,,,,,,,,,,,,,,,,,,1007.0,44.96699999999999,1.0,
16800.0,48.0,0.0,15.0,0.0,0.0,24208.0,,,0.0,1008.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,48.0,0.0,15.0,0.0,0.0,24208.0,,,0.0,1007.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,48.0,0.0,15.0,,0.0,24208.0,,,,,,,,,0.10844772505558155,1007.0,,,,,,,,,,,
16800.0,48.0,0.0,15.0,,0.0,24208.0,,,,,,,,,0.10908722739385499,1008.0,,,,,,,,,,,
33600.0,116.0,0.0,33.0,,0.0,45167.0,,,,,,,1007.0,442.0,,,613.051660000002,,,1.0,13.0,1.0,,,,,
33600.0,116.0,0.0,33.0,,0.0,45167.0,,,,,,,1008.0,442.0,,,632.1481899998407,,,1.0,13.0,0.0,,,,,
33600.0,116.0,0.0,33.0,,0.0,45167.0,1.0,14.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
33600.0,116.0,0.0,33.0,,0.0,45167.0,37.0,14.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
33600.0,116.0,0.0,33.0,,0.0,45167.0,25.0,14.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
33600.0,116.0,0.0,33.0,,0.0,45167.0,13.0,14.0,,,,,,,,,,99.0,609.0,,,,,,,,6.0
33600.0,116.0,0.0,33.0,,0.0,45167.0,,,,,,,,,,,,,,,,,,1008.0,112.00799999999997,1.0,
33600.0,116.0,0.0,33.0,,0.0,45167.0,,,,,,,,,,,,,,,,,,1007.0,88.93300000000002,1.0,
33600.0,116.0,0.0,33.0,0.0,0.0,45167.0,,,0.0,1008.0,0.0,0.0,,,,,,,,,,,0.0,,,,
33600.0,116.0,0.0,33.0,0.0,0.0,45167.0,,,0.0,1007.0,0.0,0.0,,,,,,,,,,,1.0,,,,
33600.0,116.0,0.0,33.0,,0.0,45167.0,,,,,,,,,0.11511597164173842,1007.0,,,,,,,,,,,
33600.0,116.0,0.0,33.0,,0.0,45167.0,,,,,,,,,0.11994746292013403,1008.0,,,,,,,,,,,
50400.0,209.0,0.0,52.0,,0.0,70061.0,,,,,,,1008.0,442.0,,,641.324419999783,,,1.0,13.0,0.0,,,,,
50400.0,209.0,0.0,52.0,,0.0,70061.0,,,,,,,1007.0,442.0,,,616.7823400000227,,,1.0,13.0,1.0,,,,,
50400.0,209.0,0.0,52.0,,0.0,70061.0,13.0,21.0,,,,,,,,,,99.0,516.0,,,,,,,,6.0
50400.0,209.0,0.0,52.0,,0.0,70061.0,37.0,21.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
50400.0,209.0,0.0,52.0,,0.0,70061.0,25.0,21.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
