time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1043.0,442.0,,,715.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1044.0,442.0,,,715.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,18.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,38.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,14.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,30.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,40.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,17.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,29.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,42.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,28.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,39.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,16.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,15.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,27.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,41.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1043.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1044.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1044.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1043.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1044.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1043.0,,,,,,,,,,,
16800.0,64.0,0.0,18.0,,0.0,18452.0,,,,,,,1044.0,444.2339268990695,,,729.7492799999048,,,1.0,17.0,0.0,,,,,
16800.0,64.0,0.0,18.0,,0.0,18452.0,,,,,,,1043.0,443.15456589495693,,,719.8401300000126,,,1.0,16.0,1.0,,,,,
16800.0,64.0,0.0,18.0,,0.0,18452.0,1.0,7.0,,,,,,,,,,72.0,2317.0,,,,,,,,6.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,4.0,7.0,,,,,,,,,,82.0,2317.0,,,,,,,,1.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,41.0,7.0,,,,,,,,,,64.0,2317.0,,,,,,,,13.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,26.0,7.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,5.0,7.0,,,,,,,,,,72.0,2317.0,,,,,,,,11.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,25.0,7.0,,,,,,,,,,75.0,193.0,,,,,,,,7.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,30.0,7.0,,,,,,,,,,65.0,193.0,,,,,,,,12.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,38.0,7.0,,,,,,,,,,54.0,2317.0,,,,,,,,8.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,27.0,7.0,,,,,,,,,,75.0,193.0,,,,,,,,2.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,40.0,7.0,,,,,,,,,,74.0,2317.0,,,,,,,,3.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,29.0,7.0,,,,,,,,,,75.0,193.0,,,,,,,,12.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,17.0,7.0,,,,,,,,,,68.0,708.0,,,,,,,,11.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,6.0,7.0,,,,,,,,,,62.0,2317.0,,,,,,,,11.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,2.0,7.0,,,,,,,,,,62.0,2317.0,,,,,,,,6.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,18.0,7.0,,,,,,,,,,58.0,717.0,,,,,,,,11.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,42.0,7.0,,,,,,,,,,54.0,2317.0,,,,,,,,13.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,28.0,7.0,,,,,,,,,,85.0,193.0,,,,,,,,2.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,3.0,7.0,,,,,,,,,,72.0,2317.0,,,,,,,,1.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,14.0,7.0,,,,,,,,,,58.0,725.0,,,,,,,,6.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,15.0,7.0,,,,,,,,,,68.0,718.0,,,,,,,,1.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,16.0,7.0,,,,,,,,,,78.0,719.0,,,,,,,,1.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,39.0,7.0,,,,,,,,,,64.0,2317.0,,,,,,,,3.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,37.0,7.0,,,,,,,,,,64.0,2317.0,,,,,,,,8.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,13.0,7.0,,,,,,,,,,68.0,699.0,,,,,,,,6.0
16800.0,64.0,0.0,18.0,,0.0,18452.0,,,,,,,,,,,,,,,,,,1044.0,77.129,1.0,
16800.0,64.0,0.0,18.0,,0.0,18452.0,,,,,,,,,,,,,,,,,,1043.0,44.226,1.0,
16800.0,64.0,0.0,18.0,0.0,0.0,18452.0,,,0.0,1043.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,64.0,0.0,18.0,0.0,0.0,18452.0,,,0.0,1044.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,64.0,0.0,18.0,,0.0,18452.0,,,,,,,,,0.0,1043.0,,,,,,,,,,,
16800.0,64.0,0.0,18.0,,0.0,18452.0,,,,,,,,,0.0,1044.0,,,,,,,,,,,
33600.0,104.0,0.0,30.0,,0.0,37810.0,,,,,,,1044.0,445.50985189587027,,,735.1245199999197,,,1.0,15.0,0.0,,,,,
33600.0,104.0,0.0,30.0,,0.0,37810.0,,,,,,,1043.0,444.6851110965114,,,726.4452600000274,,,1.0,18.0,1.0,,,,,
33600.0,104.0,0.0,30.0,,0.0,37810.0,2.0,14.0,,,,,,,,,,62.0,2317.0,,,,,,,,6.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,40.0,14.0,,,,,,,,,,74.0,2317.0,,,,,,,,3.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,37.0,14.0,,,,,,,,,,64.0,2317.0,,,,,,,,8.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,27.0,14.0,,,,,,,,,,75.0,193.0,,,,,,,,2.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,5.0,14.0,,,,,,,,,,72.0,2317.0,,,,,,,,11.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,13.0,14.0,,,,,,,,,,68.0,690.0,,,,,,,,6.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,26.0,14.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,38.0,14.0,,,,,,,,,,54.0,2317.0,,,,,,,,8.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,3.0,14.0,,,,,,,,,,72.0,2317.0,,,,,,,,1.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,25.0,14.0,,,,,,,,,,75.0,193.0,,,,,,,,7.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,17.0,14.0,,,,,,,,,,68.0,708.0,,,,,,,,11.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,16.0,14.0,,,,,,,,,,78.0,713.0,,,,,,,,1.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,39.0,14.0,,,,,,,,,,64.0,2317.0,,,,,,,,3.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,41.0,14.0,,,,,,,,,,64.0,2317.0,,,,,,,,13.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,30.0,14.0,,,,,,,,,,65.0,193.0,,,,,,,,12.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,1.0,14.0,,,,,,,,,,72.0,2317.0,,,,,,,,6.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,18.0,14.0,,,,,,,,,,58.0,704.0,,,,,,,,11.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,28.0,14.0,,,,,,,,,,85.0,193.0,,,,,,,,2.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,29.0,14.0,,,,,,,,,,75.0,193.0,,,,,,,,12.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,6.0,14.0,,,,,,,,,,62.0,2317.0,,,,,,,,11.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,15.0,14.0,,,,,,,,,,68.0,714.0,,,,,,,,1.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,14.0,14.0,,,,,,,,,,58.0,717.0,,,,,,,,6.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,4.0,14.0,,,,,,,,,,82.0,2317.0,,,,,,,,1.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,42.0,14.0,,,,,,,,,,54.0,2317.0,,,,,,,,13.0
33600.0,104.0,0.0,30.0,,0.0,37810.0,,,,,,,,,,,,,,,,,,1043.0,76.81700000000001,1.0,
33600.0,104.0,0.0,30.0,,0.0,37810.0,,,,,,,,,,,,,,,,,,1044.0,122.174,1.0,
33600.0,104.0,0.0,30.0,0.0,0.0,37810.0,,,0.0,1043.0,0.0,0.0,,,,,,,,,,,1.0,,,,
33600.0,104.0,0.0,30.0,0.0,0.0,37810.0,,,0.0,1044.0,0.0,0.0,,,,,,,,,,,0.0,,,,
33600.0,104.0,0.0,30.0,,0.0,37810.0,,,,,,,,,0.0,1043.0,,,,,,,,,,,
33600.0,104.0,0.0,30.0,,0.0,37810.0,,,,,,,,,0.0,1044.0,,,,,,,,,,,
50400.0,175.0,0.0,51.0,,0.0,46632.0,,,,,,,1043.0,446.03844855511284,,,733.3092700000091,,,1.0,15.0,1.0,,,,,
50400.0,175.0,0.0,51.0,,0.0,46632.0,,,,,,,1044.0,448.962044144428,,,758.6456099997553,,,1.0,16.0,0.0,,,,,
50400.0,175.0,0.0,51.0,,0.0,46632.0,13.0,21.0,,,,,,,,,,68.0,667.0,,,,,,,,6.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,27.0,21.0,,,,,,,,,,75.0,193.0,,,,,,,,2.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,15.0,21.0,,,,,,,,,,68.0,700.0,,,,,,,,1.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,16.0,21.0,,,,,,,,,,78.0,706.0,,,,,,,,1.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,3.0,21.0,,,,,,,,,,72.0,2317.0,,,,,,,,1.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,6.0,21.0,,,,,,,,,,62.0,2317.0,,,,,,,,11.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,37.0,21.0,,,,,,,,,,64.0,2317.0,,,,,,,,8.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,17.0,21.0,,,,,,,,,,68.0,699.0,,,,,,,,11.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,25.0,21.0,,,,,,,,,,75.0,193.0,,,,,,,,7.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,39.0,21.0,,,,,,,,,,64.0,2317.0,,,,,,,,3.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,38.0,21.0,,,,,,,,,,54.0,2317.0,,,,,,,,8.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,5.0,21.0,,,,,,,,,,72.0,2317.0,,,,,,,,11.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,26.0,21.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,40.0,21.0,,,,,,,,,,74.0,2317.0,,,,,,,,3.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,1.0,21.0,,,,,,,,,,72.0,2317.0,,,,,,,,6.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,41.0,21.0,,,,,,,,,,64.0,2317.0,,,,,,,,13.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,30.0,21.0,,,,,,,,,,65.0,193.0,,,,,,,,12.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,4.0,21.0,,,,,,,,,,82.0,2317.0,,,,,,,,1.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,14.0,21.0,,,,,,,,,,58.0,711.0,,,,,,,,6.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,2.0,21.0,,,,,,,,,,62.0,2317.0,,,,,,,,6.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,18.0,21.0,,,,,,,,,,58.0,692.0,,,,,,,,11.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,42.0,21.0,,,,,,,,,,54.0,2317.0,,,,,,,,13.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,29.0,21.0,,,,,,,,,,75.0,193.0,,,,,,,,12.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,28.0,21.0,,,,,,,,,,85.0,193.0,,,,,,,,2.0
50400.0,175.0,0.0,51.0,,0.0,46632.0,,,,,,,,,,,,,,,,,,1043.0,136.63000000000005,1.0,
50400.0,175.0,0.0,51.0,,0.0,46632.0,,,,,,,,,,,,,,,,,,1044.0,190.04699999999997,1.0,
50400.0,175.0,0.0,51.0,0.0,0.0,46632.0,,,0.0,1044.0,0.0,0.0,,,,,,,,,,,0.0,,,,
50400.0,175.0,0.0,51.0,0.0,0.0,46632.0,,,0.0,1043.0,0.0,0.0,,,,,,,,,,,1.0,,,,
50400.0,175.0,0.0,51.0,,0.0,46632.0,,,,,,,,,0.0,1043.0,,,,,,,,,,,
50400.0,175.0,0.0,51.0,,0.0,46632.0,,,,,,,,,0.0,1044.0,,,,,,,,,,,
67200.0,225.0,0.0,60.0,,0.0,57768.0,,,,,,,1043.0,449.39101701899017,,,755.7502799998522,,,1.0,17.0,1.0,,,,,
67200.0,225.0,0.0,60.0,,0.0,57768.0,,,,,,,1044.0,451.05443466495166,,,771.8132399996931,,,1.0,18.0,0.0,,,,,
67200.0,225.0,0.0,60.0,,0.0,57768.0,26.0,28.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,30.0,28.0,,,,,,,,,,65.0,193.0,,,,,,,,12.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,16.0,28.0,,,,,,,,,,78.0,704.0,,,,,,,,1.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,40.0,28.0,,,,,,,,,,74.0,2317.0,,,,,,,,3.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,18.0,28.0,,,,,,,,,,58.0,679.0,,,,,,,,11.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,13.0,28.0,,,,,,,,,,68.0,667.0,,,,,,,,6.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,3.0,28.0,,,,,,,,,,72.0,2317.0,,,,,,,,1.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,2.0,28.0,,,,,,,,,,62.0,2317.0,,,,,,,,6.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,27.0,28.0,,,,,,,,,,75.0,193.0,,,,,,,,2.0
67200.0,225.0,0.0,60.0,,0.0,57768.0,42.0,28.0,,,,,,,,,,54.0,2317.0,,,,,,,,13.0
