time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1003.0,442.0,,,715.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1004.0,442.0,,,715.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1003.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1004.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1004.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1003.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1004.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1003.0,,,,,,,,,,,
16800.0,79.0,0.0,18.0,,0.0,26906.0,,,,,,,1003.0,444.5428217311631,,,729.9393399999236,,,1.0,13.0,1.0,,,,,
16800.0,79.0,0.0,18.0,,0.0,26906.0,,,,,,,1004.0,442.8526618096786,,,717.1500800000405,,,1.0,13.0,0.0,,,,,
16800.0,79.0,0.0,18.0,,0.0,26906.0,13.0,7.0,,,,,,,,,,99.0,646.0,,,,,,,,6.0
16800.0,79.0,0.0,18.0,,0.0,26906.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,79.0,0.0,18.0,,0.0,26906.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,79.0,0.0,18.0,,0.0,26906.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,79.0,0.0,18.0,,0.0,26906.0,,,,,,,,,,,,,,,,,,1003.0,71.31799999999998,1.0,
16800.0,79.0,0.0,18.0,,0.0,26906.0,,,,,,,,,,,,,,,,,,1004.0,46.657,1.0,
16800.0,79.0,0.0,18.0,0.0,0.0,26906.0,,,0.0,1004.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,79.0,0.0,18.0,0.0,0.0,26906.0,,,0.0,1003.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,79.0,0.0,18.0,,0.0,26906.0,,,,,,,,,1.3828904230819519,1003.0,,,,,,,,,,,
16800.0,79.0,0.0,18.0,,0.0,26906.0,,,,,,,,,0.711479041171439,1004.0,,,,,,,,,,,
33600.0,164.0,0.0,32.0,,0.0,56705.0,,,,,,,1004.0,443.98064299552806,,,722.1181500000463,,,1.0,13.0,0.0,,,,,
33600.0,164.0,0.0,32.0,,0.0,56705.0,,,,,,,1003.0,446.62812259035934,,,741.2759199998837,,,1.0,13.0,1.0,,,,,
33600.0,164.0,0.0,32.0,,0.0,56705.0,1.0,14.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
