time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1038.0,442.0,,,864.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1037.0,442.0,,,864.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1037.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1038.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
16800.0,121.0,0.0,19.0,,0.0,32922.0,,,,,,,1037.0,444.30095070465586,,,879.4154499999224,,,1.0,13.0,1.0,,,,,
16800.0,121.0,0.0,19.0,,0.0,32922.0,,,,,,,1038.0,443.4647711286424,,,869.374010000056,,,1.0,13.0,0.0,,,,,
16800.0,121.0,0.0,19.0,,0.0,32922.0,13.0,7.0,,,,,,,,,,99.0,604.0,,,,,,,,6.0
16800.0,121.0,0.0,19.0,,0.0,32922.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,121.0,0.0,19.0,,0.0,32922.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,121.0,0.0,19.0,,0.0,32922.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,121.0,0.0,19.0,,0.0,32922.0,,,,,,,,,,,,,,,,,,1038.0,49.724999999999966,1.0,
16800.0,121.0,0.0,19.0,,0.0,32922.0,,,,,,,,,,,,,,,,,,1037.0,87.43799999999996,1.0,
16800.0,121.0,0.0,19.0,0.0,0.0,32922.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,121.0,0.0,19.0,0.0,0.0,32922.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,121.0,0.0,19.0,,0.0,32922.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
16800.0,121.0,0.0,19.0,,0.0,32922.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
33600.0,312.0,0.0,42.0,,0.0,54721.0,,,,,,,1037.0,448.2485029137747,,,909.254209999725,,,1.0,13.0,1.0,,,,,
33600.0,312.0,0.0,42.0,,0.0,54721.0,,,,,,,1038.0,448.7234805856102,,,910.3055199997699,,,1.0,13.0,0.0,,,,,
33600.0,312.0,0.0,42.0,,0.0,54721.0,37.0,14.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
33600.0,312.0,0.0,42.0,,0.0,54721.0,1.0,14.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
33600.0,312.0,0.0,42.0,,0.0,54721.0,13.0,14.0,,,,,,,,,,99.0,413.0,,,,,,,,6.0
33600.0,312.0,0.0,42.0,,0.0,54721.0,25.0,14.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
33600.0,312.0,0.0,42.0,,0.0,54721.0,,,,,,,,,,,,,,,,,,1038.0,151.97000000000043,1.0,
33600.0,312.0,0.0,42.0,,0.0,54721.0,,,,,,,,,,,,,,,,,,1037.0,158.10600000000036,1.0,
33600.0,312.0,0.0,42.0,0.0,0.0,54721.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
33600.0,312.0,0.0,42.0,0.0,0.0,54721.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
33600.0,312.0,0.0,42.0,,0.0,54721.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
33600.0,312.0,0.0,42.0,,0.0,54721.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
50400.0,766.0,0.0,58.0,,0.0,91685.0,,,,,,,1037.0,451.27031069060206,,,930.7157799996195,,,1.0,13.0,1.0,,,,,
50400.0,766.0,0.0,58.0,,0.0,91685.0,,,,,,,1038.0,449.0242483657162,,,906.0808599999071,,,1.0,13.0,0.0,,,,,
50400.0,766.0,0.0,58.0,,0.0,91685.0,1.0,21.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
50400.0,766.0,0.0,58.0,,0.0,91685.0,37.0,21.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
50400.0,766.0,0.0,58.0,,0.0,91685.0,13.0,21.0,,,,,,,,,,99.0,684.0,,,,,,,,6.0
50400.0,766.0,0.0,58.0,,0.0,91685.0,25.0,21.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
50400.0,766.0,0.0,58.0,,0.0,91685.0,,,,,,,,,,,,,,,,,,1038.0,187.9280000000008,1.0,
50400.0,766.0,0.0,58.0,,0.0,91685.0,,,,,,,,,,,,,,,,,,1037.0,254.4880000000026,1.0,
50400.0,766.0,0.0,58.0,0.0,0.0,91685.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
50400.0,766.0,0.0,58.0,0.0,0.0,91685.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
50400.0,766.0,0.0,58.0,,0.0,91685.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
50400.0,766.0,0.0,58.0,,0.0,91685.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
67200.0,838.0,0.0,74.0,,0.0,124564.0,,,,,,,1038.0,450.60167287870695,,,915.3151999998923,,,1.0,13.0,0.0,,,,,
67200.0,838.0,0.0,74.0,,0.0,124564.0,,,,,,,1037.0,454.0795133337701,,,952.4781899994757,,,1.0,13.0,1.0,,,,,
67200.0,838.0,0.0,74.0,,0.0,124564.0,13.0,28.0,,,,,,,,,,99.0,612.0,,,,,,,,6.0
67200.0,838.0,0.0,74.0,,0.0,124564.0,37.0,28.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
67200.0,838.0,0.0,74.0,,0.0,124564.0,25.0,28.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
67200.0,838.0,0.0,74.0,,0.0,124564.0,1.0,28.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
67200.0,838.0,0.0,74.0,,0.0,124564.0,,,,,,,,,,,,,,,,,,1038.0,255.6580000000008,1.0,
67200.0,838.0,0.0,74.0,,0.0,124564.0,,,,,,,,,,,,,,,,,,1037.0,347.4770000000024,1.0,
67200.0,838.0,0.0,74.0,0.0,0.0,124564.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
67200.0,838.0,0.0,74.0,0.0,0.0,124564.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
67200.0,838.0,0.0,74.0,,0.0,124564.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
67200.0,838.0,0.0,74.0,,0.0,124564.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
84000.0,901.0,0.0,89.0,,0.0,145062.0,,,,,,,1037.0,456.73922941764107,,,972.4149399993685,,,1.0,13.0,1.0,,,,,
84000.0,901.0,0.0,89.0,,0.0,145062.0,,,,,,,1038.0,453.3794294138621,,,936.6376599997507,,,1.0,13.0,0.0,,,,,
84000.0,901.0,0.0,89.0,,0.0,145062.0,25.0,35.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
84000.0,901.0,0.0,89.0,,0.0,145062.0,1.0,35.0,,,,,,,,,,73.0,2317.0,,,,,,,,4.0
84000.0,901.0,0.0,89.0,,0.0,145062.0,37.0,35.0,,,,,,,,,,69.0,2317.0,,,,,,,,7.0
84000.0,901.0,0.0,89.0,,0.0,145062.0,13.0,35.0,,,,,,,,,,62.0,549.0,,,,,,,,5.0
84000.0,901.0,0.0,89.0,,0.0,145062.0,,,,,,,,,,,,,,,,,,1037.0,408.48600000000255,1.0,
84000.0,901.0,0.0,89.0,,0.0,145062.0,,,,,,,,,,,,,,,,,,1038.0,335.6600000000008,1.0,
84000.0,901.0,0.0,89.0,0.0,0.0,145062.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
84000.0,901.0,0.0,89.0,0.0,0.0,145062.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
84000.0,901.0,0.0,89.0,,0.0,145062.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
84000.0,901.0,0.0,89.0,,0.0,145062.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
100800.0,992.0,0.0,111.0,,0.0,156368.0,,,,,,,1037.0,459.72968672333275,,,995.3747899992269,,,1.0,1.0,1.0,,,,,
100800.0,992.0,0.0,111.0,,0.0,156368.0,,,,,,,1038.0,458.2187461153567,,,975.4090099994796,,,1.0,1.0,0.0,,,,,
100800.0,992.0,0.0,111.0,,0.0,156368.0,25.0,42.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
100800.0,992.0,0.0,111.0,,0.0,156368.0,37.0,42.0,,,,,,,,,,69.0,2317.0,,,,,,,,7.0
100800.0,992.0,0.0,111.0,,0.0,156368.0,1.0,42.0,,,,,,,,,,73.0,2256.0,,,,,,,,4.0
100800.0,992.0,0.0,111.0,,0.0,156368.0,13.0,42.0,,,,,,,,,,62.0,519.0,,,,,,,,5.0
100800.0,992.0,0.0,111.0,,0.0,156368.0,,,,,,,,,,,,,,,,,,1038.0,424.5800000000006,1.0,
100800.0,992.0,0.0,111.0,,0.0,156368.0,,,,,,,,,,,,,,,,,,1037.0,498.66700000000213,1.0,
100800.0,992.0,0.0,111.0,0.0,0.0,156368.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
100800.0,992.0,0.0,111.0,0.0,0.0,156368.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
100800.0,992.0,0.0,111.0,,0.0,156368.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
100800.0,992.0,0.0,111.0,,0.0,156368.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
117600.0,1070.0,0.0,129.0,,0.0,177466.0,,,,,,,1038.0,460.1822052087974,,,991.0584299993702,,,1.0,1.0,0.0,,,,,
117600.0,1070.0,0.0,129.0,,0.0,177466.0,,,,,,,1037.0,461.28328761413934,,,1007.2573499991598,,,1.0,37.0,1.0,,,,,
117600.0,1070.0,0.0,129.0,,0.0,177466.0,13.0,49.0,,,,,,,,,,62.0,519.0,,,,,,,,5.0
117600.0,1070.0,0.0,129.0,,0.0,177466.0,1.0,49.0,,,,,,,,,,73.0,2194.0,,,,,,,,4.0
117600.0,1070.0,0.0,129.0,,0.0,177466.0,25.0,49.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
117600.0,1070.0,0.0,129.0,,0.0,177466.0,37.0,49.0,,,,,,,,,,69.0,2301.0,,,,,,,,7.0
117600.0,1070.0,0.0,129.0,,0.0,177466.0,,,,,,,,,,,,,,,,,,1037.0,571.2070000000025,1.0,
117600.0,1070.0,0.0,129.0,,0.0,177466.0,,,,,,,,,,,,,,,,,,1038.0,502.0469999999999,1.0,
117600.0,1070.0,0.0,129.0,0.0,0.0,177466.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
117600.0,1070.0,0.0,129.0,0.0,0.0,177466.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
117600.0,1070.0,0.0,129.0,,0.0,177466.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
117600.0,1070.0,0.0,129.0,,0.0,177466.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
134400.0,1140.0,0.0,146.0,,0.0,206217.0,,,,,,,1037.0,462.7252102679763,,,1018.198299999105,,,1.0,37.0,1.0,,,,,
134400.0,1140.0,0.0,146.0,,0.0,206217.0,,,,,,,1038.0,461.83739983447117,,,1000.8536999993655,,,1.0,37.0,0.0,,,,,
134400.0,1140.0,0.0,146.0,,0.0,206217.0,25.0,56.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
134400.0,1140.0,0.0,146.0,,0.0,206217.0,1.0,56.0,,,,,,,,,,73.0,2182.0,,,,,,,,4.0
134400.0,1140.0,0.0,146.0,,0.0,206217.0,37.0,56.0,,,,,,,,,,69.0,2243.0,,,,,,,,7.0
134400.0,1140.0,0.0,146.0,,0.0,206217.0,13.0,56.0,,,,,,,,,,62.0,519.0,,,,,,,,5.0
134400.0,1140.0,0.0,146.0,,0.0,206217.0,,,,,,,,,,,,,,,,,,1038.0,557.9599999999999,1.0,
134400.0,1140.0,0.0,146.0,,0.0,206217.0,,,,,,,,,,,,,,,,,,1037.0,666.3800000000031,1.0,
134400.0,1140.0,0.0,146.0,0.0,0.0,206217.0,,,0.0,1037.0,0.0,0.0,,,,,,,,,,,1.0,,,,
134400.0,1140.0,0.0,146.0,0.0,0.0,206217.0,,,0.0,1038.0,0.0,0.0,,,,,,,,,,,0.0,,,,
134400.0,1140.0,0.0,146.0,,0.0,206217.0,,,,,,,,,0.0,1038.0,,,,,,,,,,,
134400.0,1140.0,0.0,146.0,,0.0,206217.0,,,,,,,,,0.0,1037.0,,,,,,,,,,,
151200.0,1207.0,0.0,162.0,,0.0,236810.0,,,,,,,1038.0,462.8010916679252,,,1003.3058599994413,,,2.0,1.0,0.0,,,,,
151200.0,1207.0,0.0,162.0,,0.0,236810.0,,,,,,,1037.0,465.3202209511403,,,1038.1275499986814,,,2.0,37.0,1.0,,,,,
151200.0,1207.0,0.0,162.0,,0.0,236810.0,37.0,63.0,,,,,,,,,,91.0,2176.0,,,,,,,,5.0
151200.0,1207.0,0.0,162.0,,0.0,236810.0,25.0,63.0,,,,,,,,,,67.0,193.0,,,,,,,,7.0
151200.0,1207.0,0.0,162.0,,0.0,236810.0,13.0,63.0,,,,,,,,,,81.0,519.0,,,,,,,,5.0
151200.0,1207.0,0.0,162.0,,0.0,236810.0,1.0,63.0,,,,,,,,,,76.0,2182.0,,,,,,,,3.0
151200.0,1207.0,0.0,162.0,,0.0,236810.0,,,,,,,,,,,,,,,,,,1037.0,764.2960000000037,1.0,
151200.0,1207.0,0.0,162.0,,0.0,236810.0,,,,,,,,,,,,,,,,,,1038.0,594.0870000000001,1.0,
