time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1018.0,442.0,,,715.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1017.0,442.0,,,715.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1018.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1017.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1018.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1017.0,,,,,,,,,,,
16800.0,75.0,0.0,18.0,,0.0,25887.0,,,,,,,1018.0,445.1438579598717,,,734.6624999998821,,,1.0,13.0,0.0,,,,,
16800.0,75.0,0.0,18.0,,0.0,25887.0,,,,,,,1017.0,442.84816491722603,,,717.1318200000411,,,1.0,13.0,1.0,,,,,
16800.0,75.0,0.0,18.0,,0.0,25887.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,75.0,0.0,18.0,,0.0,25887.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,75.0,0.0,18.0,,0.0,25887.0,13.0,7.0,,,,,,,,,,99.0,650.0,,,,,,,,6.0
16800.0,75.0,0.0,18.0,,0.0,25887.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,75.0,0.0,18.0,,0.0,25887.0,,,,,,,,,,,,,,,,,,1018.0,77.03800000000003,1.0,
16800.0,75.0,0.0,18.0,,0.0,25887.0,,,,,,,,,,,,,,,,,,1017.0,43.914000000000016,1.0,
16800.0,75.0,0.0,18.0,0.0,0.0,25887.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,75.0,0.0,18.0,0.0,0.0,25887.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,75.0,0.0,18.0,,0.0,25887.0,,,,,,,,,0.0,1017.0,,,,,,,,,,,
16800.0,75.0,0.0,18.0,,0.0,25887.0,,,,,,,,,0.0,1018.0,,,,,,,,,,,
33600.0,153.0,0.0,33.0,,0.0,55454.0,,,,,,,1017.0,444.2784467752504,,,724.4002100000254,,,1.0,13.0,1.0,,,,,
33600.0,153.0,0.0,33.0,,0.0,55454.0,,,,,,,1018.0,446.2429375856086,,,740.4236799998695,,,1.0,13.0,0.0,,,,,
33600.0,153.0,0.0,33.0,,0.0,55454.0,13.0,14.0,,,,,,,,,,99.0,572.0,,,,,,,,6.0
33600.0,153.0,0.0,33.0,,0.0,55454.0,1.0,14.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
33600.0,153.0,0.0,33.0,,0.0,55454.0,37.0,14.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
33600.0,153.0,0.0,33.0,,0.0,55454.0,25.0,14.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
33600.0,153.0,0.0,33.0,,0.0,55454.0,,,,,,,,,,,,,,,,,,1018.0,122.44700000000005,1.0,
33600.0,153.0,0.0,33.0,,0.0,55454.0,,,,,,,,,,,,,,,,,,1017.0,97.29200000000009,1.0,
33600.0,153.0,0.0,33.0,0.0,0.0,55454.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
33600.0,153.0,0.0,33.0,0.0,0.0,55454.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
33600.0,153.0,0.0,33.0,,0.0,55454.0,,,,,,,,,0.0,1017.0,,,,,,,,,,,
33600.0,153.0,0.0,33.0,,0.0,55454.0,,,,,,,,,0.0,1018.0,,,,,,,,,,,
50400.0,248.0,0.0,50.0,,0.0,81004.0,,,,,,,1018.0,447.47203174072547,,,744.9392699999003,,,1.0,13.0,0.0,,,,,
50400.0,248.0,0.0,50.0,,0.0,81004.0,,,,,,,1017.0,447.42054316255536,,,743.5602499999186,,,1.0,13.0,1.0,,,,,
50400.0,248.0,0.0,50.0,,0.0,81004.0,1.0,21.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
50400.0,248.0,0.0,50.0,,0.0,81004.0,13.0,21.0,,,,,,,,,,99.0,477.0,,,,,,,,6.0
50400.0,248.0,0.0,50.0,,0.0,81004.0,37.0,21.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
50400.0,248.0,0.0,50.0,,0.0,81004.0,25.0,21.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
50400.0,248.0,0.0,50.0,,0.0,81004.0,,,,,,,,,,,,,,,,,,1017.0,169.11700000000016,1.0,
50400.0,248.0,0.0,50.0,,0.0,81004.0,,,,,,,,,,,,,,,,,,1018.0,191.39900000000011,1.0,
50400.0,248.0,0.0,50.0,0.0,0.0,81004.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
50400.0,248.0,0.0,50.0,0.0,0.0,81004.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
50400.0,248.0,0.0,50.0,,0.0,81004.0,,,,,,,,,0.0,1017.0,,,,,,,,,,,
50400.0,248.0,0.0,50.0,,0.0,81004.0,,,,,,,,,0.0,1018.0,,,,,,,,,,,
67200.0,358.0,0.0,67.0,,0.0,105771.0,,,,,,,1018.0,450.25084028190975,,,762.1027499998125,,,1.0,13.0,0.0,,,,,
67200.0,358.0,0.0,67.0,,0.0,105771.0,,,,,,,1017.0,450.8163837186421,,,765.0841699997974,,,1.0,13.0,1.0,,,,,
67200.0,358.0,0.0,67.0,,0.0,105771.0,25.0,28.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
67200.0,358.0,0.0,67.0,,0.0,105771.0,13.0,28.0,,,,,,,,,,99.0,367.0,,,,,,,,6.0
67200.0,358.0,0.0,67.0,,0.0,105771.0,37.0,28.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
67200.0,358.0,0.0,67.0,,0.0,105771.0,1.0,28.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
67200.0,358.0,0.0,67.0,,0.0,105771.0,,,,,,,,,,,,,,,,,,1018.0,249.1320000000002,1.0,
67200.0,358.0,0.0,67.0,,0.0,105771.0,,,,,,,,,,,,,,,,,,1017.0,253.27900000000025,1.0,
67200.0,358.0,0.0,67.0,0.0,0.0,105771.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
67200.0,358.0,0.0,67.0,0.0,0.0,105771.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
67200.0,358.0,0.0,67.0,,0.0,105771.0,,,,,,,,,0.0,1017.0,,,,,,,,,,,
67200.0,358.0,0.0,67.0,,0.0,105771.0,,,,,,,,,0.0,1018.0,,,,,,,,,,,
84000.0,646.0,0.0,84.0,,0.0,127041.0,,,,,,,1017.0,452.5072121857376,,,774.6672599997621,,,1.0,13.0,1.0,,,,,
84000.0,646.0,0.0,84.0,,0.0,127041.0,,,,,,,1018.0,451.6965656043369,,,769.9406199997935,,,1.0,37.0,0.0,,,,,
84000.0,646.0,0.0,84.0,,0.0,127041.0,25.0,35.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
84000.0,646.0,0.0,84.0,,0.0,127041.0,1.0,35.0,,,,,,,,,,73.0,2317.0,,,,,,,,4.0
84000.0,646.0,0.0,84.0,,0.0,127041.0,13.0,35.0,,,,,,,,,,62.0,90.0,,,,,,,,5.0
