time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1046.0,442.0,,,715.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1045.0,442.0,,,715.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1045.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1046.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1045.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1046.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1046.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1045.0,,,,,,,,,,,
16800.0,55.0,0.0,15.0,,0.0,27679.0,,,,,,,1046.0,443.3645978495142,,,720.7008000000158,,,1.0,13.0,0.0,,,,,
16800.0,55.0,0.0,15.0,,0.0,27679.0,,,,,,,1045.0,443.83440941755674,,,723.9675499999898,,,1.0,13.0,1.0,,,,,
16800.0,55.0,0.0,15.0,,0.0,27679.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,55.0,0.0,15.0,,0.0,27679.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,55.0,0.0,15.0,,0.0,27679.0,13.0,7.0,,,,,,,,,,99.0,670.0,,,,,,,,6.0
16800.0,55.0,0.0,15.0,,0.0,27679.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,55.0,0.0,15.0,,0.0,27679.0,,,,,,,,,,,,,,,,,,1046.0,57.993,1.0,
16800.0,55.0,0.0,15.0,,0.0,27679.0,,,,,,,,,,,,,,,,,,1045.0,56.74499999999999,1.0,
16800.0,55.0,0.0,15.0,0.0,0.0,27679.0,,,0.0,1046.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,55.0,0.0,15.0,0.0,0.0,27679.0,,,0.0,1045.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,55.0,0.0,15.0,,0.0,27679.0,,,,,,,,,0.0,1045.0,,,,,,,,,,,
16800.0,55.0,0.0,15.0,,0.0,27679.0,,,,,,,,,0.0,1046.0,,,,,,,,,,,
33600.0,114.0,0.0,30.0,,0.0,53106.0,,,,,,,1045.0,446.71667957690784,,,743.0831799998653,,,1.0,13.0,1.0,,,,,
33600.0,114.0,0.0,30.0,,0.0,53106.0,,,,,,,1046.0,445.32024379595407,,,731.1173299999864,,,1.0,13.0,0.0,,,,,
33600.0,114.0,0.0,30.0,,0.0,53106.0,13.0,14.0,,,,,,,,,,99.0,611.0,,,,,,,,6.0
33600.0,114.0,0.0,30.0,,0.0,53106.0,25.0,14.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
33600.0,114.0,0.0,30.0,,0.0,53106.0,37.0,14.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
