time,Eating,Eggs,Hunting,JPO_egg_counter,Mating,Swimming,boxnumber,day,eggnumber,gonad_identifyer,gonad_maturity,gonad_weight,identifyer,length,liver_co,liver_identifyer,mass,oxygen,prey_availability,rep_cyc,res_box,sex,sex_gon,stc_identifyer,stc_prey_count,stc_variable,temperature
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1018.0,442.0,,,691.0,,,1.0,13.0,0.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1017.0,442.0,,,691.0,,,1.0,13.0,1.0,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,,,,,,,,,,100.0,0.0,,,,,,,,10.0
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1018.0,0.0,1.0,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,1017.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1018.0,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,1017.0,,,,,,,,,,,
16800.0,39.0,0.0,12.0,,0.0,27165.0,,,,,,,1018.0,445.2738167545684,,,710.5067699998879,,,1.0,13.0,0.0,,,,,
16800.0,39.0,0.0,12.0,,0.0,27165.0,,,,,,,1017.0,442.0,,,689.2865600000931,,,1.0,13.0,1.0,,,,,
16800.0,39.0,0.0,12.0,,0.0,27165.0,13.0,7.0,,,,,,,,,,99.0,686.0,,,,,,,,6.0
16800.0,39.0,0.0,12.0,,0.0,27165.0,25.0,7.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
16800.0,39.0,0.0,12.0,,0.0,27165.0,1.0,7.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
16800.0,39.0,0.0,12.0,,0.0,27165.0,37.0,7.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
16800.0,39.0,0.0,12.0,,0.0,27165.0,,,,,,,,,,,,,,,,,,1017.0,27.078999999999997,1.0,
16800.0,39.0,0.0,12.0,,0.0,27165.0,,,,,,,,,,,,,,,,,,1018.0,66.638,1.0,
16800.0,39.0,0.0,12.0,0.0,0.0,27165.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
16800.0,39.0,0.0,12.0,0.0,0.0,27165.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
16800.0,39.0,0.0,12.0,,0.0,27165.0,,,,,,,,,0.07077834843524777,1018.0,,,,,,,,,,,
16800.0,39.0,0.0,12.0,,0.0,27165.0,,,,,,,,,0.06951241200621358,1017.0,,,,,,,,,,,
33600.0,120.0,0.0,30.0,,0.0,44091.0,,,,,,,1017.0,444.76181642151647,,,707.8370499999797,,,1.0,13.0,1.0,,,,,
33600.0,120.0,0.0,30.0,,0.0,44091.0,,,,,,,1018.0,449.8603153517371,,,740.5024699996782,,,1.0,13.0,0.0,,,,,
33600.0,120.0,0.0,30.0,,0.0,44091.0,37.0,14.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
33600.0,120.0,0.0,30.0,,0.0,44091.0,13.0,14.0,,,,,,,,,,99.0,605.0,,,,,,,,6.0
33600.0,120.0,0.0,30.0,,0.0,44091.0,1.0,14.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
33600.0,120.0,0.0,30.0,,0.0,44091.0,25.0,14.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
33600.0,120.0,0.0,30.0,,0.0,44091.0,,,,,,,,,,,,,,,,,,1018.0,154.0370000000001,1.0,
33600.0,120.0,0.0,30.0,,0.0,44091.0,,,,,,,,,,,,,,,,,,1017.0,95.758,1.0,
33600.0,120.0,0.0,30.0,0.0,0.0,44091.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
33600.0,120.0,0.0,30.0,0.0,0.0,44091.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
33600.0,120.0,0.0,30.0,,0.0,44091.0,,,,,,,,,0.07272150994534078,1018.0,,,,,,,,,,,
33600.0,120.0,0.0,30.0,,0.0,44091.0,,,,,,,,,0.07081434714051353,1017.0,,,,,,,,,,,
50400.0,218.0,0.0,50.0,,0.0,65783.0,,,,,,,1018.0,453.67004921518287,,,766.3053799995024,,,1.0,13.0,0.0,,,,,
50400.0,218.0,0.0,50.0,,0.0,65783.0,,,,,,,1017.0,447.83634269522935,,,728.0711199998397,,,1.0,13.0,1.0,,,,,
50400.0,218.0,0.0,50.0,,0.0,65783.0,25.0,21.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
50400.0,218.0,0.0,50.0,,0.0,65783.0,37.0,21.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
50400.0,218.0,0.0,50.0,,0.0,65783.0,1.0,21.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
50400.0,218.0,0.0,50.0,,0.0,65783.0,13.0,21.0,,,,,,,,,,99.0,507.0,,,,,,,,6.0
50400.0,218.0,0.0,50.0,,0.0,65783.0,,,,,,,,,,,,,,,,,,1017.0,162.98100000000005,1.0,
50400.0,218.0,0.0,50.0,,0.0,65783.0,,,,,,,,,,,,,,,,,,1018.0,225.71900000000028,1.0,
50400.0,218.0,0.0,50.0,0.0,0.0,65783.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
50400.0,218.0,0.0,50.0,0.0,0.0,65783.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
50400.0,218.0,0.0,50.0,,0.0,65783.0,,,,,,,,,0.07273518995596549,1018.0,,,,,,,,,,,
50400.0,218.0,0.0,50.0,,0.0,65783.0,,,,,,,,,0.07082719749562764,1017.0,,,,,,,,,,,
67200.0,350.0,0.0,68.0,,0.0,96671.0,,,,,,,1018.0,454.9037934613128,,,773.1379799994806,,,1.0,13.0,0.0,,,,,
67200.0,350.0,0.0,68.0,,0.0,96671.0,,,,,,,1017.0,448.50287999134616,,,730.1294299998656,,,1.0,13.0,1.0,,,,,
67200.0,350.0,0.0,68.0,,0.0,96671.0,13.0,28.0,,,,,,,,,,99.0,375.0,,,,,,,,6.0
67200.0,350.0,0.0,68.0,,0.0,96671.0,37.0,28.0,,,,,,,,,,67.0,2317.0,,,,,,,,8.0
67200.0,350.0,0.0,68.0,,0.0,96671.0,1.0,28.0,,,,,,,,,,83.0,2317.0,,,,,,,,6.0
67200.0,350.0,0.0,68.0,,0.0,96671.0,25.0,28.0,,,,,,,,,,70.0,193.0,,,,,,,,7.0
67200.0,350.0,0.0,68.0,,0.0,96671.0,,,,,,,,,,,,,,,,,,1017.0,219.45300000000043,1.0,
67200.0,350.0,0.0,68.0,,0.0,96671.0,,,,,,,,,,,,,,,,,,1018.0,287.5470000000003,1.0,
67200.0,350.0,0.0,68.0,0.0,0.0,96671.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
67200.0,350.0,0.0,68.0,0.0,0.0,96671.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
67200.0,350.0,0.0,68.0,,0.0,96671.0,,,,,,,,,0.07084433427140965,1017.0,,,,,,,,,,,
67200.0,350.0,0.0,68.0,,0.0,96671.0,,,,,,,,,0.0727537981466451,1018.0,,,,,,,,,,,
84000.0,758.0,0.0,87.0,,0.0,113695.0,,,,,,,1018.0,457.59073348983947,,,790.1896599993819,,,1.0,13.0,0.0,,,,,
84000.0,758.0,0.0,87.0,,0.0,113695.0,,,,,,,1017.0,450.209193964085,,,740.5549599998067,,,1.0,13.0,1.0,,,,,
84000.0,758.0,0.0,87.0,,0.0,113695.0,1.0,35.0,,,,,,,,,,73.0,2317.0,,,,,,,,4.0
84000.0,758.0,0.0,87.0,,0.0,113695.0,13.0,35.0,,,,,,,,,,62.0,692.0,,,,,,,,5.0
84000.0,758.0,0.0,87.0,,0.0,113695.0,25.0,35.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
84000.0,758.0,0.0,87.0,,0.0,113695.0,37.0,35.0,,,,,,,,,,69.0,2317.0,,,,,,,,7.0
84000.0,758.0,0.0,87.0,,0.0,113695.0,,,,,,,,,,,,,,,,,,1018.0,355.77099999999473,1.0,
84000.0,758.0,0.0,87.0,,0.0,113695.0,,,,,,,,,,,,,,,,,,1017.0,289.4710000000009,1.0,
84000.0,758.0,0.0,87.0,0.0,0.0,113695.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
84000.0,758.0,0.0,87.0,0.0,0.0,113695.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
84000.0,758.0,0.0,87.0,,0.0,113695.0,,,,,,,,,0.07376097389883017,1018.0,,,,,,,,,,,
84000.0,758.0,0.0,87.0,,0.0,113695.0,,,,,,,,,0.07247130006479212,1017.0,,,,,,,,,,,
100800.0,818.0,0.0,103.0,,0.0,129568.0,,,,,,,1018.0,458.43931654203794,,,794.4873399993794,,,1.0,1.0,0.0,,,,,
100800.0,818.0,0.0,103.0,,0.0,129568.0,,,,,,,1017.0,452.8166146416359,,,757.491939999695,,,1.0,37.0,1.0,,,,,
100800.0,818.0,0.0,103.0,,0.0,129568.0,25.0,42.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
100800.0,818.0,0.0,103.0,,0.0,129568.0,1.0,42.0,,,,,,,,,,73.0,2291.0,,,,,,,,4.0
100800.0,818.0,0.0,103.0,,0.0,129568.0,37.0,42.0,,,,,,,,,,69.0,2313.0,,,,,,,,7.0
100800.0,818.0,0.0,103.0,,0.0,129568.0,13.0,42.0,,,,,,,,,,62.0,662.0,,,,,,,,5.0
100800.0,818.0,0.0,103.0,,0.0,129568.0,,,,,,,,,,,,,,,,,,1017.0,349.4530000000011,1.0,
100800.0,818.0,0.0,103.0,,0.0,129568.0,,,,,,,,,,,,,,,,,,1018.0,405.8469999999945,1.0,
100800.0,818.0,0.0,103.0,0.0,0.0,129568.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
100800.0,818.0,0.0,103.0,0.0,0.0,129568.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
100800.0,818.0,0.0,103.0,,0.0,129568.0,,,,,,,,,0.07739176293911298,1017.0,,,,,,,,,,,
100800.0,818.0,0.0,103.0,,0.0,129568.0,,,,,,,,,0.07502248417613099,1018.0,,,,,,,,,,,
117600.0,880.0,0.0,118.0,,0.0,152367.0,,,,,,,1017.0,454.88369677176365,,,769.6896899996436,,,1.0,37.0,1.0,,,,,
117600.0,880.0,0.0,118.0,,0.0,152367.0,,,,,,,1018.0,460.44364702414987,,,806.4242199993341,,,1.0,37.0,0.0,,,,,
117600.0,880.0,0.0,118.0,,0.0,152367.0,37.0,49.0,,,,,,,,,,69.0,2260.0,,,,,,,,7.0
117600.0,880.0,0.0,118.0,,0.0,152367.0,1.0,49.0,,,,,,,,,,73.0,2282.0,,,,,,,,4.0
117600.0,880.0,0.0,118.0,,0.0,152367.0,13.0,49.0,,,,,,,,,,62.0,662.0,,,,,,,,5.0
117600.0,880.0,0.0,118.0,,0.0,152367.0,25.0,49.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
117600.0,880.0,0.0,118.0,,0.0,152367.0,,,,,,,,,,,,,,,,,,1018.0,470.1449999999943,1.0,
117600.0,880.0,0.0,118.0,,0.0,152367.0,,,,,,,,,,,,,,,,,,1017.0,402.12900000000093,1.0,
117600.0,880.0,0.0,118.0,0.0,0.0,152367.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
117600.0,880.0,0.0,118.0,0.0,0.0,152367.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
117600.0,880.0,0.0,118.0,,0.0,152367.0,,,,,,,,,0.08260384641278419,1017.0,,,,,,,,,,,
117600.0,880.0,0.0,118.0,,0.0,152367.0,,,,,,,,,0.08022911089124575,1018.0,,,,,,,,,,,
134400.0,947.0,0.0,134.0,,0.0,176955.0,,,,,,,1017.0,457.21145561047274,,,783.3503199995894,,,1.0,37.0,1.0,,,,,
134400.0,947.0,0.0,134.0,,0.0,176955.0,,,,,,,1018.0,461.7112139739541,,,812.7924899993322,,,1.0,37.0,0.0,,,,,
134400.0,947.0,0.0,134.0,,0.0,176955.0,1.0,56.0,,,,,,,,,,73.0,2282.0,,,,,,,,4.0
134400.0,947.0,0.0,134.0,,0.0,176955.0,25.0,56.0,,,,,,,,,,65.0,193.0,,,,,,,,7.0
134400.0,947.0,0.0,134.0,,0.0,176955.0,13.0,56.0,,,,,,,,,,62.0,662.0,,,,,,,,5.0
134400.0,947.0,0.0,134.0,,0.0,176955.0,37.0,56.0,,,,,,,,,,69.0,2193.0,,,,,,,,7.0
134400.0,947.0,0.0,134.0,,0.0,176955.0,,,,,,,,,,,,,,,,,,1018.0,533.597999999994,1.0,
134400.0,947.0,0.0,134.0,,0.0,176955.0,,,,,,,,,,,,,,,,,,1017.0,466.3880000000008,1.0,
134400.0,947.0,0.0,134.0,0.0,0.0,176955.0,,,0.0,1018.0,0.0,0.0,,,,,,,,,,,0.0,,,,
134400.0,947.0,0.0,134.0,0.0,0.0,176955.0,,,0.0,1017.0,0.0,0.0,,,,,,,,,,,1.0,,,,
134400.0,947.0,0.0,134.0,,0.0,176955.0,,,,,,,,,0.08816712289216687,1017.0,,,,,,,,,,,
134400.0,947.0,0.0,134.0,,0.0,176955.0,,,,,,,,,0.08544436450068492,1018.0,,,,,,,,,,,
151200.0,1008.0,0.0,150.0,,0.0,199815.0,,,,,,,1017.0,458.15373238797076,,,788.1320399995844,,,2.0,37.0,1.0,,,,,
151200.0,1008.0,0.0,150.0,,0.0,199815.0,,,,,,,1018.0,463.0136113606092,,,819.918409999312,,,2.0,37.0,0.0,,,,,
151200.0,1008.0,0.0,150.0,,0.0,199815.0,25.0,63.0,,,,,,,,,,67.0,193.0,,,,,,,,7.0
151200.0,1008.0,0.0,150.0,,0.0,199815.0,1.0,63.0,,,,,,,,,,76.0,2282.0,,,,,,,,3.0
151200.0,1008.0,0.0,150.0,,0.0,199815.0,13.0,63.0,,,,,,,,,,81.0,662.0,,,,,,,,5.0
151200.0,1008.0,0.0,150.0,,0.0,199815.0,37.0,63.0,,,,,,,,,,91.0,2132.0,,,,,,,,5.0
151200.0,1008.0,0.0,150.0,,0.0,199815.0,,,,,,,,,,,,,,,,,,1018.0,599.5469999999943,1.0,
151200.0,1008.0,0.0,150.0,,0.0,199815.0,,,,,,,,,,,,,,,,,,1017.0,524.1470000000007,1.0,
151200.0,1008.0,0.0,150.0,4.0561699999999465,0.0,199815.0,,,4.0,1017.0,0.0,4.0561699999999465,,,,,,,,,,,1.0,,,,
151200.0,1008.0,0.0,150.0,5.1655999999999125,0.0,199815.0,,,4.0,1018.0,0.0,5.1655999999999125,,,,,,,,,,,0.0,,,,
151200.0,1008.0,0.0,150.0,,0.0,199815.0,,,,,,,,,0.09363883502390823,1017.0,,,,,,,,,,,
151200.0,1008.0,0.0,150.0,,0.0,199815.0,,,,,,,,,0.09176545699690411,1018.0,,,,,,,,,,,
168000.0,1062.0,0.0,166.0,,0.0,220009.0,,,,,,,1018.0,465.5639258058579,,,837.1938199991912,,,2.0,13.0,0.0,,,,,
168000.0,1062.0,0.0,166.0,,0.0,220009.0,,,,,,,1017.0,458.4044159538668,,,785.2819899996797,,,2.0,1.0,1.0,,,,,
168000.0,1062.0,0.0,166.0,,0.0,220009.0,1.0,70.0,,,,,,,,,,76.0,2265.0,,,,,,,,3.0
168000.0,1062.0,0.0,166.0,,0.0,220009.0,37.0,70.0,,,,,,,,,,91.0,2109.0,,,,,,,,5.0
168000.0,1062.0,0.0,166.0,,0.0,220009.0,25.0,70.0,,,,,,,,,,67.0,193.0,,,,,,,,7.0
168000.0,1062.0,0.0,166.0,,0.0,220009.0,13.0,70.0,,,,,,,,,,81.0,648.0,,,,,,,,5.0
168000.0,1062.0,0.0,166.0,,0.0,220009.0,,,,,,,,,,,,,,,,,,1017.0,557.6480000000007,1.0,
168000.0,1062.0,0.0,166.0,,0.0,220009.0,,,,,,,,,,,,,,,,,,1018.0,688.0119999999937,1.0,
168000.0,1062.0,0.0,166.0,5.506059999999902,0.0,220009.0,,,4.0,1017.0,0.0,5.506059999999902,,,,,,,,,,,1.0,,,,
168000.0,1062.0,0.0,166.0,9.49178999999978,0.0,220009.0,,,4.0,1018.0,1.0,19.406220000000506,,,,,,,,,,,0.0,,,,
168000.0,1062.0,0.0,166.0,,0.0,220009.0,,,,,,,,,0.0989070154937245,1018.0,,,,,,,,,,,
168000.0,1062.0,0.0,166.0,,0.0,220009.0,,,,,,,,,0.0961165752145727,1017.0,,,,,,,,,,,
184800.0,1132.0,0.0,183.0,,0.0,235308.0,,,,,,,1018.0,467.23528876368476,,,848.7811999991102,,,2.0,1.0,0.0,,,,,
184800.0,1132.0,0.0,183.0,,0.0,235308.0,,,,,,,1017.0,459.7945023549847,,,793.5118299996349,,,2.0,13.0,1.0,,,,,
184800.0,1132.0,0.0,183.0,,0.0,235308.0,25.0,77.0,,,,,,,,,,67.0,193.0,,,,,,,,7.0
184800.0,1132.0,0.0,183.0,,0.0,235308.0,37.0,77.0,,,,,,,,,,91.0,2109.0,,,,,,,,5.0
184800.0,1132.0,0.0,183.0,,0.0,235308.0,13.0,77.0,,,,,,,,,,81.0,615.0,,,,,,,,5.0
184800.0,1132.0,0.0,183.0,,0.0,235308.0,1.0,77.0,,,,,,,,,,76.0,2228.0,,,,,,,,3.0
184800.0,1132.0,0.0,183.0,,0.0,235308.0,,,,,,,,,,,,,,,,,,1017.0,615.7190000000002,1.0,
184800.0,1132.0,0.0,183.0,,0.0,235308.0,,,,,,,,,,,,,,,,,,1018.0,747.7599999999928,1.0,
184800.0,1132.0,0.0,183.0,9.057409999999793,0.0,235308.0,,,4.0,1018.0,2.0,29.038890000003125,,,,,,,,,,,0.0,,,,
184800.0,1132.0,0.0,183.0,0.6457000000000002,0.0,235308.0,,,4.0,1017.0,2.0,12.491359999999688,,,,,,,,,,,1.0,,,,
184800.0,1132.0,0.0,183.0,,0.0,235308.0,,,,,,,,,0.10692234928834345,1018.0,,,,,,,,,,,
184800.0,1132.0,0.0,183.0,,0.0,235308.0,,,,,,,,,0.09909974773439108,1017.0,,,,,,,,,,,
201600.0,1201.0,0.0,199.0,,0.0,256721.0,,,,,,,1017.0,460.69753575887023,,,798.3396899996212,,,2.0,1.0,1.0,,,,,
201600.0,1201.0,0.0,199.0,,0.0,256721.0,,,,,,,1018.0,467.5106732372534,,,848.45205999915,,,2.0,1.0,0.0,,,,,
201600.0,1201.0,0.0,199.0,,0.0,256721.0,37.0,84.0,,,,,,,,,,91.0,2109.0,,,,,,,,5.0
201600.0,1201.0,0.0,199.0,,0.0,256721.0,25.0,84.0,,,,,,,,,,67.0,193.0,,,,,,,,7.0
